book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
3350,500743,500743,488848,19,1423104870,9781423104870.0,Cinda Williams Chima,2007.0,The Wizard Heir,"The Wizard Heir (The Heir Chronicles, #2)",en-US,4.14,33653,35076,1300,345,1130,6203,12914,14484,https://images.gr-assets.com/books/1298426467m/500743.jpg,https://images.gr-assets.com/books/1298426467s/500743.jpg
3370,68811,68811,517524,171,3522168577,9783522168570.0,Michael Ende,1973.0,Momo,Momo,ger,4.29,28857,34528,1639,337,1003,4606,11089,17493,https://images.gr-assets.com/books/1420905611m/68811.jpg,https://images.gr-assets.com/books/1420905611s/68811.jpg
3378,13413589,13413589,15955708,20,441020011,9780441020010.0,Patricia Briggs,2013.0,Frost Burned,"Frost Burned (Mercy Thompson, #7)",eng,4.35,36759,48091,3077,100,529,5338,18677,23447,https://images.gr-assets.com/books/1344299919m/13413589.jpg,https://images.gr-assets.com/books/1344299919s/13413589.jpg
3382,84151,84151,2980277,40,312992424,9780312992420.0,Sherrilyn Kenyon,2004.0,Night Play,"Night Play (Dark-Hunter #5, Were-Hunter #1)",eng,4.36,41837,44458,1368,220,805,5573,14153,23707,https://images.gr-assets.com/books/1316131575m/84151.jpg,https://images.gr-assets.com/books/1316131575s/84151.jpg
3395,71252,71252,2647,29,1563892049,9781563892040.0,"Neil Gaiman, Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell",1996.0,The Sandman: The Kindly Ones,The Kindly Ones (The Sandman #9),eng,4.59,32544,35998,926,83,291,2165,9153,24306,https://images.gr-assets.com/books/1339922887m/71252.jpg,https://images.gr-assets.com/books/1339922887s/71252.jpg
3396,25103,25103,1009277,30,1563891700,9781563891700.0,"Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King",1995.0,The Sandman: Worlds' End,Worlds' End (The Sandman #8),eng,4.48,32362,35957,779,91,370,3255,10821,21420,https://images.gr-assets.com/books/1339922260m/25103.jpg,https://images.gr-assets.com/books/1339922260s/25103.jpg
3408,5292853,5292853,5360280,24,044101738X,9780441017390.0,Patricia Briggs,2009.0,Hunting Ground,"Hunting Ground (Alpha & Omega, #2)",eng,4.27,44487,48187,1712,166,961,7228,17387,22445,https://images.gr-assets.com/books/1375461295m/5292853.jpg,https://images.gr-assets.com/books/1375461295s/5292853.jpg
3411,6261522,6261522,6196751,24,61779814,9780061779820.0,Kimberly Derting,2010.0,The Body Finder,"The Body Finder (The Body Finder, #1)",en-US,3.96,43203,44814,3793,1159,2863,9247,14666,16879,https://images.gr-assets.com/books/1358266631m/6261522.jpg,https://images.gr-assets.com/books/1358266631s/6261522.jpg
3420,8519822,8519822,13386590,45,385735359,9780385735350.0,Michael Scott,2012.0,The Enchantress,"The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",eng,4.24,30171,32568,2040,338,1112,4872,10296,15950,https://images.gr-assets.com/books/1317844406m/8519822.jpg,https://images.gr-assets.com/books/1317844406s/8519822.jpg
3424,12866426,12866426,17575444,18,312624697,9780312624700.0,C.C. Hunter,2012.0,"Taken at Dusk (Shadow Falls, #3)","Taken at Dusk (Shadow Falls, #3)",eng,4.33,36683,38390,1394,299,914,4915,11772,20490,https://images.gr-assets.com/books/1320918098m/12866426.jpg,https://images.gr-assets.com/books/1320918098s/12866426.jpg
3437,178476,178476,172416,38,425212866,9780425212870.0,Nalini Singh,2006.0,Slave to Sensation,Slave to Sensation (Psy-Changeling #1),en-US,4.12,44076,48116,2968,1149,1948,8019,15742,21258,https://images.gr-assets.com/books/1403541641m/178476.jpg,https://images.gr-assets.com/books/1403541641s/178476.jpg
3440,6723348,6723348,6919505,85,61558222,9780061558220.0,"Guillermo del Toro, Chuck Hogan",2009.0,The Fall,"The Fall (The Strain Trilogy, #2)",eng,3.8,25774,31255,2173,381,1805,8904,12817,7348,https://images.gr-assets.com/books/1327934155m/6723348.jpg,https://images.gr-assets.com/books/1327934155s/6723348.jpg
3441,17378527,17378527,24170172,24,545424984,9780545424980.0,Maggie Stiefvater,2016.0,The Raven King,"The Raven King (The Raven Cycle, #4)",eng,4.32,42427,46455,9014,363,1331,5848,14677,24236,https://images.gr-assets.com/books/1477103790m/17378527.jpg,https://images.gr-assets.com/books/1477103790s/17378527.jpg
3445,235718,235718,228316,43,758216416,9780758216410.0,Richelle Mead,2007.0,Succubus Blues,"Succubus Blues (Georgina Kincaid, #1)",en-GB,3.94,43289,47172,2705,1129,2819,10247,16411,16566,https://images.gr-assets.com/books/1361624810m/235718.jpg,https://images.gr-assets.com/books/1361624810s/235718.jpg
3453,12425532,12425532,17375535,20,1250003326,9781250003320.0,Anna Banks,2012.0,Of Poseidon,"Of Poseidon (The Syrena Legacy, #1)",eng,4.04,38535,40540,4225,1108,2153,7443,13085,16751,https://images.gr-assets.com/books/1327879889m/12425532.jpg,https://images.gr-assets.com/books/1327879889s/12425532.jpg
3454,84140,6567284,81269,50,312984820,9780312984820.0,Sherrilyn Kenyon,2002.0,"Night Embrace (Dark-Hunter, #2)",Night Embrace (Dark-Hunter #2),en-US,4.25,29663,47936,1481,271,1231,7525,16207,22702,https://images.gr-assets.com/books/1171050611m/84140.jpg,https://images.gr-assets.com/books/1171050611s/84140.jpg
3463,8559047,8559047,13427398,22,441020429,9780441020420.0,Ilona Andrews,2011.0,Magic Slays,"Magic Slays (Kate Daniels, #5)",eng,4.43,44588,48341,2285,190,510,4518,16137,26986,https://images.gr-assets.com/books/1288727226m/8559047.jpg,https://images.gr-assets.com/books/1288727226s/8559047.jpg
3471,1238684,1238684,1384641,22,439846803,9780439846810.0,Kazu Kibuishi,2008.0,The Stonekeeper,"The Stonekeeper (Amulet, #1)",eng,4.15,32830,35082,3233,493,1344,6340,11302,15603,https://images.gr-assets.com/books/1327866356m/1238684.jpg,https://images.gr-assets.com/books/1327866356s/1238684.jpg
3473,6780439,6780439,285261,17,1847386823,9781847386820.0,L.J. Smith,1991.0,Dark Reunion,"Dark Visions (Dark Visions, #1-3)",eng,4.19,33023,34790,1050,545,1488,6040,9472,17245,https://images.gr-assets.com/books/1296605183m/6780439.jpg,https://images.gr-assets.com/books/1296605183s/6780439.jpg
3477,31343,31343,2926330,67,8466302948,9788466302940.0,Anne Rice,1998.0,Pandora,"Pandora (New Tales of the Vampires, #1)",spa,3.73,33383,37086,672,823,3436,11000,11390,10437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3478,12700306,12700306,16669362,26,345533623,9780345533620.0,Kevin Hearne,2012.0,Tricked,"Tricked (The Iron Druid Chronicles, #4)",eng,4.25,30578,34563,1492,110,555,4914,13914,15070,https://images.gr-assets.com/books/1324455119m/12700306.jpg,https://images.gr-assets.com/books/1324455119s/12700306.jpg
3486,6441509,6441509,6631450,56,006172081X,9780061720820.0,L.J. Smith,2010.0,The Vampire Diaries: The Return: Shadow Souls ,"Shadow Souls (The Vampire Diaries: The Return, #2)",en-US,3.79,31445,34134,1026,1588,3491,8083,8250,12722,https://images.gr-assets.com/books/1347424332m/6441509.jpg,https://images.gr-assets.com/books/1347424332s/6441509.jpg
3496,6871617,6871617,7087993,24,61783188,9780061783180.0,Jeaniene Frost,2011.0,"This Side of the Grave (Night Huntress, #5)","This Side of the Grave (Night Huntress, #5)",eng,4.28,45825,49424,2225,268,1046,7136,17054,23920,https://images.gr-assets.com/books/1282659107m/6871617.jpg,https://images.gr-assets.com/books/1282659107s/6871617.jpg
3510,30245,30245,2953328,49,515136816,9780515136810.0,Laurell K. Hamilton,2003.0,"Cerulean Sins (Anita Blake, Vampire Hunter, #11)","Cerulean Sins (Anita Blake, Vampire Hunter, #11)",en-US,3.84,40737,43242,770,1399,3806,10312,12696,15029,https://images.gr-assets.com/books/1396595697m/30245.jpg,https://images.gr-assets.com/books/1396595697s/30245.jpg
3514,6547187,6547187,6579128,25,61583227,9780061583220.0,Jeaniene Frost,2010.0,First Drop of Crimson,"First Drop of Crimson (Night Huntress World, #1)",eng,4.15,43188,46284,2115,507,1629,8178,15975,19995,https://images.gr-assets.com/books/1255471887m/6547187.jpg,https://images.gr-assets.com/books/1255471887s/6547187.jpg
3521,14498,14498,3899092,16,1401210074,9781401210080.0,"Mike Carey, Glenn Fabry, Neil Gaiman",1996.0,Neverwhere Graphic Novel,Neil Gaiman's Neverwhere,eng,4.21,29375,29935,457,259,819,4568,10893,13396,https://images.gr-assets.com/books/1309582431m/14498.jpg,https://images.gr-assets.com/books/1309582431s/14498.jpg
3522,4447622,4447622,4495840,33,451226259,9780451226260.0,Chloe Neill,2009.0,Some Girls Bite,"Some Girls Bite (Chicagoland Vampires, #1)",eng,4.01,46825,49916,2986,1366,2415,9302,17940,18893,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3524,27000,27000,1918119,5,142004030,9780142004040.0,Jasper Fforde,2002.0,Lost in a Good Book,"Lost in a Good Book (Thursday Next, #2)",eng,4.14,37873,41906,2328,195,892,7187,18393,15239,https://images.gr-assets.com/books/1419889476m/27000.jpg,https://images.gr-assets.com/books/1419889476s/27000.jpg
3526,26252859,26252859,46249638,55,148473274X,9781484732750.0,Rick Riordan,2016.0,The Hidden Oracle,"The Hidden Oracle (The Trials of Apollo, #1)",eng,4.33,45127,51872,6928,356,1017,6245,17944,26310,https://images.gr-assets.com/books/1449765273m/26252859.jpg,https://images.gr-assets.com/books/1449765273s/26252859.jpg
3527,7039218,7039218,7288100,23,006178320X,9780061783200.0,Jeaniene Frost,2012.0,"Once Burned (Night Prince, #1)","Once Burned (Night Prince, #1)",en-US,4.24,44106,47895,3510,530,1373,6839,16375,22778,https://images.gr-assets.com/books/1335738276m/7039218.jpg,https://images.gr-assets.com/books/1335738276s/7039218.jpg
3571,435045,435045,423977,32,1416547037,9781416547040.0,Kresley Cole,2007.0,Wicked Deeds on a Winter's Night (Immortals After Dark #4),Wicked Deeds on a Winter's Night (Immortals After Dark #4),en-CA,4.37,40001,42628,1347,253,780,4949,13535,23111,https://images.gr-assets.com/books/1357614752m/435045.jpg,https://images.gr-assets.com/books/1357614752s/435045.jpg
3577,8965,8965,3124176,78,,9780316905720.0,Darren Shan,2000.0,"The Vampire's Assistant (Cirque du Freak, #2) ","The Vampire's Assistant (Cirque Du Freak, #2)",,4.12,29943,33100,1272,245,1364,6433,11227,13831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3592,7544603,7544603,9823592,61,3401063480,9783401063480.0,Kerstin Gier,2010.0,Smaragdgrün,"Smaragdgrün (Edelstein-Trilogie, #3)",ger,4.2,22620,47351,4532,352,1629,7539,16432,21399,https://images.gr-assets.com/books/1345808677m/7544603.jpg,https://images.gr-assets.com/books/1345808677s/7544603.jpg
3607,13644055,13644055,19260000,32,1622662644,9781622662650.0,Jennifer L. Armentrout,2014.0,Opposition,"Opposition (Lux, #5)",eng,4.43,40399,47980,5724,327,1049,4856,13051,28697,https://images.gr-assets.com/books/1398694101m/13644055.jpg,https://images.gr-assets.com/books/1398694101s/13644055.jpg
3608,30271,30271,2963636,34,515139750,9780515139750.0,Laurell K. Hamilton,2004.0,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)","Incubus Dreams (Anita Blake, Vampire Hunter, #12)",eng,3.78,39200,41654,891,1901,4171,9739,11320,14523,https://images.gr-assets.com/books/1362831466m/30271.jpg,https://images.gr-assets.com/books/1362831466s/30271.jpg
3611,6202318,6202318,6382800,44,441017835,9780441017840.0,Charlaine Harris,2009.0,A Touch of Dead,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",eng,3.82,36102,41598,1852,484,2859,12470,13658,12127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3616,6289920,6289920,6474277,44,451228219,9780451228220.0,J.R. Ward,2009.0,Covet,"Covet (Fallen Angels, #1)",eng,3.89,38911,41959,2500,1072,2853,9764,14017,14253,https://images.gr-assets.com/books/1373165689m/6289920.jpg,https://images.gr-assets.com/books/1373165689s/6289920.jpg
3617,6600137,6600137,6793984,21,1599903423,9781599903420.0,Carrie Jones,2010.0,Captivate,"Captivate (Need, #2)",eng,3.94,36772,37464,1470,846,2550,8641,11367,14060,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3629,23686,23686,4057187,6,1569319626,9781569319630.0,Rumiko Takahashi,1988.0,"Ranma ½, Volume 1","Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",eng,4.15,26303,26603,259,545,1241,4803,7085,12929,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3637,5941233,5941233,6113733,15,1416983082,9781416983090.0,Christopher Pike,1998.0,Thirst No. 1,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice (Thirst, #1)",en-US,3.82,30154,30841,1586,2004,2842,6265,7401,12329,https://images.gr-assets.com/books/1327887604m/5941233.jpg,https://images.gr-assets.com/books/1327887604s/5941233.jpg
3660,25104,25104,2021847,32,1563892871,9781563892880.0,"Neil Gaiman, Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore",1996.0,The Sandman: The Wake,The Wake (The Sandman #10),eng,4.53,32360,35466,849,144,361,2718,9582,22661,https://images.gr-assets.com/books/1339922545m/25104.jpg,https://images.gr-assets.com/books/1339922545s/25104.jpg
3673,3475268,3475268,3516587,33,61138010,9780061138010.0,Kim Harrison,2009.0,"White Witch, Black Curse","White Witch, Black Curse (The Hollows, #7)",en-US,4.35,38315,41420,1080,158,678,5049,14243,21292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3684,52635,52635,1093522,48,61002828,9780061002820.0,Clive Barker,1986.0,The Hellbound Heart,The Hellbound Heart,eng,4.02,25074,28209,1132,345,1113,6134,10674,9943,https://images.gr-assets.com/books/1327312426m/52635.jpg,https://images.gr-assets.com/books/1327312426s/52635.jpg
3687,3558003,3558003,3600162,39,451225724,9780451225730.0,Rachel Caine,2008.0,Lord of Misrule,"Lord of Misrule (The Morganville Vampires, #5)",en-US,4.18,38874,41199,1046,368,1375,7557,13190,18709,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3704,16303287,16303287,22436394,44,1442495995,9781442496000.0,"Cassandra Clare, Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",2014.0,The Bane Chronicles,The Bane Chronicles,eng,4.2,36885,41828,4141,562,1289,6521,14344,19112,https://images.gr-assets.com/books/1395159015m/16303287.jpg,https://images.gr-assets.com/books/1395159015s/16303287.jpg
3712,385742,385742,860408,59,439650763,9780439650760.0,Suzanne Collins,2004.0,Gregor and the Prophecy of Bane,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",eng,4.17,29586,32127,1683,235,691,5583,12541,13077,https://images.gr-assets.com/books/1337457481m/385742.jpg,https://images.gr-assets.com/books/1337457481s/385742.jpg
3714,9802372,13595639,14037039,36,399256601,9780399256610.0,Maureen Johnson,2011.0,The Name of the Star,"The Name of the Star (Shades of London, #1)",,3.9,22842,40957,4756,933,2360,9197,15774,12693,https://images.gr-assets.com/books/1327880449m/9802372.jpg,https://images.gr-assets.com/books/1327880449s/9802372.jpg
3716,4673605,4673605,4724052,6,345506405,9780345506400.0,"Dean Koontz, Kevin J. Anderson, Chuck Dixon, Brett Booth",2008.0,Dean Koontz's Frankenstein: Prodigal Son Volume 1 (Frankenstein),"Dean Koontz's Frankenstein, Volume 1: Prodigal Son",eng,4.09,25349,25399,141,588,1255,4603,7798,11155,https://images.gr-assets.com/books/1320410883m/4673605.jpg,https://images.gr-assets.com/books/1320410883s/4673605.jpg
3727,10836728,10836728,15750881,32,316098795,9780316098790.0,Daniel O'Malley,2012.0,The Rook,"The Rook (The Checquy Files, #1)",eng,4.12,27569,32622,4807,560,1317,4788,12909,13048,https://images.gr-assets.com/books/1327619585m/10836728.jpg,https://images.gr-assets.com/books/1327619585s/10836728.jpg
3738,2712967,2712967,2738513,52,373773102,9780373773110.0,Gena Showalter,2008.0,The Darkest Pleasure,The Darkest Pleasure (Lords of the Underworld #3),eng,4.28,38040,39466,1150,254,933,5776,12901,19602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3749,15768191,15768191,21474080,11,62265946,9780062265940.0,Wendy Higgins,2013.0,,"Sweet Peril (Sweet, #2)",eng,4.28,38229,39742,2733,446,1254,5426,12356,20260,https://images.gr-assets.com/books/1351223157m/15768191.jpg,https://images.gr-assets.com/books/1351223157s/15768191.jpg
3753,10,10,21457570,6,439827604,9780439827610.0,J.K. Rowling,2005.0,"Harry Potter Collection (Harry Potter, #1-6)","Harry Potter Collection (Harry Potter, #1-6)",eng,4.73,24618,26274,882,203,186,946,3891,21048,https://images.gr-assets.com/books/1328867351m/10.jpg,https://images.gr-assets.com/books/1328867351s/10.jpg
3758,76658,76658,900764,19,345338588,9780345338590.0,Piers Anthony,1983.0,On a Pale Horse,"On a Pale Horse (Incarnations of Immortality, #1)",en-US,4.13,29492,30555,1264,320,1065,5332,11300,12538,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3759,4902793,4902793,4968304,1,441017770,9780441017780.0,Charlaine Harris,2008.0,"Sookie Stackhouse, Books 1-7","Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse, #1-7)",,4.43,25359,25359,359,389,591,2613,5934,15832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3767,22896,22896,4030671,48,425190374,9780425190370.0,Alice Hoffman,1995.0,Practical Magic,Practical Magic,eng,3.8,32994,36006,2549,601,2531,9916,13285,9673,https://images.gr-assets.com/books/1490354120m/22896.jpg,https://images.gr-assets.com/books/1490354120s/22896.jpg
3768,13536649,13536649,16669363,18,034553364X,9780345533650.0,Kevin Hearne,2012.0,Trapped ,"Trapped (The Iron Druid Chronicles, #5)",eng,4.28,27544,31223,1312,80,511,4158,12311,14163,https://images.gr-assets.com/books/1346092123m/13536649.jpg,https://images.gr-assets.com/books/1346092123s/13536649.jpg
